seed	experiment	feature_set	domain	class	precision	recall	f1	support
29	multiclass_domain	syntax	arxiv_papers	human	0.9789473684210527	0.9893617021276596	0.9841269841269841	188.0
30	multiclass_domain	syntax	arxiv_papers	gemma2_9b	0.9606741573033708	0.9095744680851063	0.9344262295081968	188.0
30	multiclass_domain	syntax	arxiv_papers	gpt-4o-mini	0.914572864321608	0.9680851063829787	0.9405684754521964	188.0
30	multiclass_domain	syntax	arxiv_papers	human	0.9946524064171123	0.9893617021276596	0.992	188.0
31	multiclass_domain	syntax	arxiv_papers	gemma2_9b	0.9565217391304348	0.9361702127659575	0.946236559139785	188.0
31	multiclass_domain	syntax	arxiv_papers	gpt-4o-mini	0.9473684210526315	0.9574468085106383	0.9523809523809523	188.0
31	multiclass_domain	syntax	arxiv_papers	human	0.9842105263157894	0.9946808510638298	0.9894179894179894	188.0
32	multiclass_domain	syntax	arxiv_papers	gemma2_9b	0.9574468085106383	0.9574468085106383	0.9574468085106383	188.0
32	multiclass_domain	syntax	arxiv_papers	gpt-4o-mini	0.956989247311828	0.9468085106382979	0.9518716577540107	188.0
32	multiclass_domain	syntax	arxiv_papers	human	0.9894736842105263	1.0	0.9947089947089947	188.0
33	multiclass_domain	syntax	arxiv_papers	gemma2_9b	0.9476439790575916	0.9627659574468085	0.9551451187335093	188.0
33	multiclass_domain	syntax	arxiv_papers	gpt-4o-mini	0.9516129032258065	0.9414893617021277	0.946524064171123	188.0
33	multiclass_domain	syntax	arxiv_papers	human	0.983957219251337	0.9787234042553191	0.9813333333333333	188.0
34	multiclass_domain	syntax	arxiv_papers	gemma2_9b	0.9278350515463918	0.9574468085106383	0.9424083769633508	188.0
34	multiclass_domain	syntax	arxiv_papers	gpt-4o-mini	0.9510869565217391	0.9308510638297872	0.9408602150537635	188.0
34	multiclass_domain	syntax	arxiv_papers	human	0.989247311827957	0.9787234042553191	0.983957219251337	188.0
35	multiclass_domain	syntax	arxiv_papers	gemma2_9b	0.9476439790575916	0.9627659574468085	0.9551451187335093	188.0
35	multiclass_domain	syntax	arxiv_papers	gpt-4o-mini	0.9572192513368984	0.9521276595744681	0.9546666666666667	188.0
35	multiclass_domain	syntax	arxiv_papers	human	1.0	0.9893617021276596	0.9946524064171123	188.0
36	multiclass_domain	syntax	arxiv_papers	gemma2_9b	0.9562841530054644	0.9308510638297872	0.9433962264150944	188.0
36	multiclass_domain	syntax	arxiv_papers	gpt-4o-mini	0.921875	0.9414893617021277	0.9315789473684211	188.0
36	multiclass_domain	syntax	arxiv_papers	human	0.9841269841269841	0.9893617021276596	0.986737400530504	188.0
37	multiclass_domain	syntax	arxiv_papers	gemma2_9b	0.9210526315789473	0.9308510638297872	0.9259259259259259	188.0
37	multiclass_domain	syntax	arxiv_papers	gpt-4o-mini	0.9347826086956522	0.9148936170212766	0.9247311827956989	188.0
37	multiclass_domain	syntax	arxiv_papers	human	0.9894736842105263	1.0	0.9947089947089947	188.0
38	multiclass_domain	syntax	arxiv_papers	gemma2_9b	0.9513513513513514	0.9361702127659575	0.9436997319034852	188.0
38	multiclass_domain	syntax	arxiv_papers	gpt-4o-mini	0.9267015706806283	0.9414893617021277	0.9340369393139841	188.0
38	multiclass_domain	syntax	arxiv_papers	human	0.9840425531914894	0.9840425531914894	0.9840425531914894	188.0
39	multiclass_domain	syntax	arxiv_papers	gemma2_9b	0.946236559139785	0.9361702127659575	0.9411764705882353	188.0
39	multiclass_domain	syntax	arxiv_papers	gpt-4o-mini	0.9411764705882353	0.9361702127659575	0.9386666666666666	188.0
39	multiclass_domain	syntax	arxiv_papers	human	0.9842931937172775	1.0	0.9920844327176781	188.0
40	multiclass_domain	syntax	arxiv_papers	gemma2_9b	0.956989247311828	0.9468085106382979	0.9518716577540107	188.0
40	multiclass_domain	syntax	arxiv_papers	gpt-4o-mini	0.9513513513513514	0.9361702127659575	0.9436997319034852	188.0
40	multiclass_domain	syntax	arxiv_papers	human	0.9637305699481865	0.9893617021276596	0.9763779527559056	188.0
41	multiclass_domain	syntax	arxiv_papers	gemma2_9b	0.9405405405405406	0.925531914893617	0.9329758713136729	188.0
41	multiclass_domain	syntax	arxiv_papers	gpt-4o-mini	0.9166666666666666	0.9361702127659575	0.9263157894736842	188.0
41	multiclass_domain	syntax	arxiv_papers	human	0.9946524064171123	0.9893617021276596	0.992	188.0
42	multiclass_domain	syntax	arxiv_papers	gemma2_9b	0.9565217391304348	0.9361702127659575	0.946236559139785	188.0
42	multiclass_domain	syntax	arxiv_papers	gpt-4o-mini	0.9319371727748691	0.9468085106382979	0.9393139841688655	188.0
42	multiclass_domain	syntax	arxiv_papers	human	0.9894179894179894	0.9946808510638298	0.9920424403183024	188.0
43	multiclass_domain	syntax	arxiv_papers	gemma2_9b	0.9623655913978495	0.9521276595744681	0.9572192513368984	188.0
43	multiclass_domain	syntax	arxiv_papers	gpt-4o-mini	0.9523809523809523	0.9574468085106383	0.9549071618037135	188.0
43	multiclass_domain	syntax	arxiv_papers	human	0.9947089947089947	1.0	0.9973474801061007	188.0
44	multiclass_domain	syntax	arxiv_papers	gemma2_9b	0.9479166666666666	0.9680851063829787	0.9578947368421052	188.0
44	multiclass_domain	syntax	arxiv_papers	gpt-4o-mini	0.9617486338797814	0.9361702127659575	0.9487870619946092	188.0
44	multiclass_domain	syntax	arxiv_papers	human	0.9894179894179894	0.9946808510638298	0.9920424403183024	188.0
45	multiclass_domain	syntax	arxiv_papers	gemma2_9b	0.9574468085106383	0.9574468085106383	0.9574468085106383	188.0
45	multiclass_domain	syntax	arxiv_papers	gpt-4o-mini	0.9518716577540107	0.9468085106382979	0.9493333333333334	188.0
45	multiclass_domain	syntax	arxiv_papers	human	0.9894179894179894	0.9946808510638298	0.9920424403183024	188.0
46	multiclass_domain	syntax	arxiv_papers	gemma2_9b	0.946236559139785	0.9361702127659575	0.9411764705882353	188.0
46	multiclass_domain	syntax	arxiv_papers	gpt-4o-mini	0.9315789473684211	0.9414893617021277	0.9365079365079365	188.0
46	multiclass_domain	syntax	arxiv_papers	human	0.9893617021276596	0.9893617021276596	0.9893617021276596	188.0
47	multiclass_domain	syntax	arxiv_papers	gemma2_9b	0.9558011049723757	0.9202127659574468	0.9376693766937669	188.0
47	multiclass_domain	syntax	arxiv_papers	gpt-4o-mini	0.9137055837563451	0.9574468085106383	0.935064935064935	188.0
47	multiclass_domain	syntax	arxiv_papers	human	1.0	0.9893617021276596	0.9946524064171123	188.0
48	multiclass_domain	syntax	arxiv_papers	gemma2_9b	0.9629629629629629	0.9680851063829787	0.9655172413793104	188.0
48	multiclass_domain	syntax	arxiv_papers	gpt-4o-mini	0.9675675675675676	0.9521276595744681	0.9597855227882037	188.0
48	multiclass_domain	syntax	arxiv_papers	human	0.9894736842105263	1.0	0.9947089947089947	188.0
49	multiclass_domain	syntax	arxiv_papers	gemma2_9b	0.9510869565217391	0.9308510638297872	0.9408602150537635	188.0
49	multiclass_domain	syntax	arxiv_papers	gpt-4o-mini	0.9226804123711341	0.9521276595744681	0.93717277486911	188.0
49	multiclass_domain	syntax	arxiv_papers	human	0.9946236559139785	0.9840425531914894	0.9893048128342246	188.0
50	multiclass_domain	syntax	arxiv_papers	gemma2_9b	0.9414893617021277	0.9414893617021277	0.9414893617021277	188.0
50	multiclass_domain	syntax	arxiv_papers	gpt-4o-mini	0.9361702127659575	0.9361702127659575	0.9361702127659575	188.0
50	multiclass_domain	syntax	arxiv_papers	human	0.9893617021276596	0.9893617021276596	0.9893617021276596	188.0
51	multiclass_domain	syntax	arxiv_papers	gemma2_9b	0.9414893617021277	0.9414893617021277	0.9414893617021277	188.0
51	multiclass_domain	syntax	arxiv_papers	gpt-4o-mini	0.9516129032258065	0.9414893617021277	0.946524064171123	188.0
51	multiclass_domain	syntax	arxiv_papers	human	0.9842105263157894	0.9946808510638298	0.9894179894179894	188.0
52	multiclass_domain	syntax	arxiv_papers	gemma2_9b	0.9565217391304348	0.9361702127659575	0.946236559139785	188.0
52	multiclass_domain	syntax	arxiv_papers	gpt-4o-mini	0.9421052631578948	0.9521276595744681	0.9470899470899471	188.0
52	multiclass_domain	syntax	arxiv_papers	human	0.9842105263157894	0.9946808510638298	0.9894179894179894	188.0
53	multiclass_domain	syntax	arxiv_papers	gemma2_9b	0.9263157894736842	0.9361702127659575	0.9312169312169312	188.0
53	multiclass_domain	syntax	arxiv_papers	gpt-4o-mini	0.9351351351351351	0.9202127659574468	0.9276139410187667	188.0
53	multiclass_domain	syntax	arxiv_papers	human	0.9894179894179894	0.9946808510638298	0.9920424403183024	188.0
54	multiclass_domain	syntax	arxiv_papers	gemma2_9b	0.9615384615384616	0.9308510638297872	0.9459459459459459	188.0
54	multiclass_domain	syntax	arxiv_papers	gpt-4o-mini	0.9368421052631579	0.9468085106382979	0.9417989417989417	188.0
54	multiclass_domain	syntax	arxiv_papers	human	0.9739583333333334	0.9946808510638298	0.9842105263157894	188.0
55	multiclass_domain	syntax	arxiv_papers	gemma2_9b	0.9728260869565217	0.9521276595744681	0.9623655913978495	188.0
55	multiclass_domain	syntax	arxiv_papers	gpt-4o-mini	0.9631578947368421	0.973404255319149	0.9682539682539683	188.0
55	multiclass_domain	syntax	arxiv_papers	human	0.9842105263157894	0.9946808510638298	0.9894179894179894	188.0
56	multiclass_domain	syntax	arxiv_papers	gemma2_9b	0.9675675675675676	0.9521276595744681	0.9597855227882037	188.0
56	multiclass_domain	syntax	arxiv_papers	gpt-4o-mini	0.9521276595744681	0.9521276595744681	0.9521276595744681	188.0
56	multiclass_domain	syntax	arxiv_papers	human	0.9842931937172775	1.0	0.9920844327176781	188.0
57	multiclass_domain	syntax	arxiv_papers	gemma2_9b	0.9322916666666666	0.9521276595744681	0.9421052631578948	188.0
57	multiclass_domain	syntax	arxiv_papers	gpt-4o-mini	0.9668508287292817	0.9308510638297872	0.948509485094851	188.0
57	multiclass_domain	syntax	arxiv_papers	human	0.9842931937172775	1.0	0.9920844327176781	188.0
58	multiclass_domain	syntax	arxiv_papers	gemma2_9b	0.946524064171123	0.9414893617021277	0.944	188.0
58	multiclass_domain	syntax	arxiv_papers	gpt-4o-mini	0.946524064171123	0.9414893617021277	0.944	188.0
58	multiclass_domain	syntax	arxiv_papers	human	0.9894736842105263	1.0	0.9947089947089947	188.0
59	multiclass_domain	syntax	arxiv_papers	gemma2_9b	0.9427083333333334	0.9627659574468085	0.9526315789473684	188.0
59	multiclass_domain	syntax	arxiv_papers	gpt-4o-mini	0.9672131147540983	0.9414893617021277	0.954177897574124	188.0
59	multiclass_domain	syntax	arxiv_papers	human	0.9894179894179894	0.9946808510638298	0.9920424403183024	188.0
60	multiclass_domain	syntax	arxiv_papers	gemma2_9b	0.956989247311828	0.9468085106382979	0.9518716577540107	188.0
60	multiclass_domain	syntax	arxiv_papers	gpt-4o-mini	0.956989247311828	0.9468085106382979	0.9518716577540107	188.0
60	multiclass_domain	syntax	arxiv_papers	human	0.9791666666666666	1.0	0.9894736842105263	188.0
61	multiclass_domain	syntax	arxiv_papers	gemma2_9b	0.9322916666666666	0.9521276595744681	0.9421052631578948	188.0
61	multiclass_domain	syntax	arxiv_papers	gpt-4o-mini	0.9510869565217391	0.9308510638297872	0.9408602150537635	188.0
61	multiclass_domain	syntax	arxiv_papers	human	0.9946808510638298	0.9946808510638298	0.9946808510638298	188.0
62	multiclass_domain	syntax	arxiv_papers	gemma2_9b	0.9438775510204082	0.9840425531914894	0.9635416666666666	188.0
62	multiclass_domain	syntax	arxiv_papers	gpt-4o-mini	0.978021978021978	0.9468085106382979	0.9621621621621622	188.0
62	multiclass_domain	syntax	arxiv_papers	human	1.0	0.9893617021276596	0.9946524064171123	188.0
63	multiclass_domain	syntax	arxiv_papers	gemma2_9b	0.9293478260869565	0.9095744680851063	0.9193548387096774	188.0
63	multiclass_domain	syntax	arxiv_papers	gpt-4o-mini	0.9206349206349206	0.925531914893617	0.9230769230769231	188.0
63	multiclass_domain	syntax	arxiv_papers	human	0.9842931937172775	1.0	0.9920844327176781	188.0
64	multiclass_domain	syntax	arxiv_papers	gemma2_9b	0.9528795811518325	0.9680851063829787	0.9604221635883905	188.0
64	multiclass_domain	syntax	arxiv_papers	gpt-4o-mini	0.967741935483871	0.9574468085106383	0.9625668449197861	188.0
64	multiclass_domain	syntax	arxiv_papers	human	0.9893048128342246	0.9840425531914894	0.9866666666666667	188.0
65	multiclass_domain	syntax	arxiv_papers	gemma2_9b	0.9553072625698324	0.9095744680851063	0.9318801089918256	188.0
65	multiclass_domain	syntax	arxiv_papers	gpt-4o-mini	0.9090909090909091	0.9574468085106383	0.9326424870466321	188.0
65	multiclass_domain	syntax	arxiv_papers	human	1.0	0.9946808510638298	0.9973333333333333	188.0
66	multiclass_domain	syntax	arxiv_papers	gemma2_9b	0.9322916666666666	0.9521276595744681	0.9421052631578948	188.0
66	multiclass_domain	syntax	arxiv_papers	gpt-4o-mini	0.9405405405405406	0.925531914893617	0.9329758713136729	188.0
66	multiclass_domain	syntax	arxiv_papers	human	0.9946524064171123	0.9893617021276596	0.992	188.0
67	multiclass_domain	syntax	arxiv_papers	gemma2_9b	0.9830508474576272	0.925531914893617	0.9534246575342465	188.0
67	multiclass_domain	syntax	arxiv_papers	gpt-4o-mini	0.9336734693877551	0.973404255319149	0.953125	188.0
67	multiclass_domain	syntax	arxiv_papers	human	0.9790575916230366	0.9946808510638298	0.9868073878627969	188.0
68	multiclass_domain	syntax	arxiv_papers	gemma2_9b	0.9621621621621622	0.9468085106382979	0.9544235924932976	188.0
68	multiclass_domain	syntax	arxiv_papers	gpt-4o-mini	0.9523809523809523	0.9574468085106383	0.9549071618037135	188.0
68	multiclass_domain	syntax	arxiv_papers	human	0.9842105263157894	0.9946808510638298	0.9894179894179894	188.0
69	multiclass_domain	syntax	arxiv_papers	gemma2_9b	0.9251336898395722	0.9202127659574468	0.9226666666666666	188.0
69	multiclass_domain	syntax	arxiv_papers	gpt-4o-mini	0.9301075268817204	0.9202127659574468	0.9251336898395722	188.0
69	multiclass_domain	syntax	arxiv_papers	human	0.9790575916230366	0.9946808510638298	0.9868073878627969	188.0
70	multiclass_domain	syntax	arxiv_papers	gemma2_9b	0.9518716577540107	0.9468085106382979	0.9493333333333334	188.0
70	multiclass_domain	syntax	arxiv_papers	gpt-4o-mini	0.946524064171123	0.9414893617021277	0.944	188.0
70	multiclass_domain	syntax	arxiv_papers	human	0.9894736842105263	1.0	0.9947089947089947	188.0
71	multiclass_domain	syntax	arxiv_papers	gemma2_9b	0.9661016949152542	0.9095744680851063	0.936986301369863	188.0
71	multiclass_domain	syntax	arxiv_papers	gpt-4o-mini	0.9104477611940298	0.973404255319149	0.9408740359897172	188.0
71	multiclass_domain	syntax	arxiv_papers	human	1.0	0.9893617021276596	0.9946524064171123	188.0
72	multiclass_domain	syntax	arxiv_papers	gemma2_9b	0.9680851063829787	0.9680851063829787	0.9680851063829787	188.0
72	multiclass_domain	syntax	arxiv_papers	gpt-4o-mini	0.9576719576719577	0.9627659574468085	0.9602122015915119	188.0
72	multiclass_domain	syntax	arxiv_papers	human	0.9946524064171123	0.9893617021276596	0.992	188.0
73	multiclass_domain	syntax	arxiv_papers	gemma2_9b	0.9830508474576272	0.925531914893617	0.9534246575342465	188.0
73	multiclass_domain	syntax	arxiv_papers	gpt-4o-mini	0.9438775510204082	0.9840425531914894	0.9635416666666666	188.0
73	multiclass_domain	syntax	arxiv_papers	human	0.9842931937172775	1.0	0.9920844327176781	188.0
74	multiclass_domain	syntax	arxiv_papers	gemma2_9b	0.9725274725274725	0.9414893617021277	0.9567567567567568	188.0
74	multiclass_domain	syntax	arxiv_papers	gpt-4o-mini	0.9432989690721649	0.973404255319149	0.9581151832460733	188.0
74	multiclass_domain	syntax	arxiv_papers	human	0.9946808510638298	0.9946808510638298	0.9946808510638298	188.0
75	multiclass_domain	syntax	arxiv_papers	gemma2_9b	0.9766081871345029	0.8882978723404256	0.9303621169916435	188.0
75	multiclass_domain	syntax	arxiv_papers	gpt-4o-mini	0.900990099009901	0.9680851063829787	0.9333333333333333	188.0
75	multiclass_domain	syntax	arxiv_papers	human	0.9738219895287958	0.9893617021276596	0.9815303430079155	188.0
76	multiclass_domain	syntax	arxiv_papers	gemma2_9b	0.9728260869565217	0.9521276595744681	0.9623655913978495	188.0
76	multiclass_domain	syntax	arxiv_papers	gpt-4o-mini	0.9523809523809523	0.9574468085106383	0.9549071618037135	188.0
76	multiclass_domain	syntax	arxiv_papers	human	0.9738219895287958	0.9893617021276596	0.9815303430079155	188.0
77	multiclass_domain	syntax	arxiv_papers	gemma2_9b	0.9315789473684211	0.9414893617021277	0.9365079365079365	188.0
77	multiclass_domain	syntax	arxiv_papers	gpt-4o-mini	0.9402173913043478	0.9202127659574468	0.9301075268817204	188.0
77	multiclass_domain	syntax	arxiv_papers	human	0.9842105263157894	0.9946808510638298	0.9894179894179894	188.0
78	multiclass_domain	syntax	arxiv_papers	gemma2_9b	0.9510869565217391	0.9308510638297872	0.9408602150537635	188.0
78	multiclass_domain	syntax	arxiv_papers	gpt-4o-mini	0.9473684210526315	0.9574468085106383	0.9523809523809523	188.0
78	multiclass_domain	syntax	arxiv_papers	human	0.9789473684210527	0.9893617021276596	0.9841269841269841	188.0
79	multiclass_domain	syntax	arxiv_papers	gemma2_9b	0.9459459459459459	0.9308510638297872	0.938337801608579	188.0
79	multiclass_domain	syntax	arxiv_papers	gpt-4o-mini	0.9322916666666666	0.9521276595744681	0.9421052631578948	188.0
79	multiclass_domain	syntax	arxiv_papers	human	0.9946524064171123	0.9893617021276596	0.992	188.0
80	multiclass_domain	syntax	arxiv_papers	gemma2_9b	0.9567567567567568	0.9414893617021277	0.9490616621983914	188.0
80	multiclass_domain	syntax	arxiv_papers	gpt-4o-mini	0.9468085106382979	0.9468085106382979	0.9468085106382979	188.0
80	multiclass_domain	syntax	arxiv_papers	human	0.9738219895287958	0.9893617021276596	0.9815303430079155	188.0
81	multiclass_domain	syntax	arxiv_papers	gemma2_9b	0.9533678756476683	0.9787234042553191	0.9658792650918635	188.0
81	multiclass_domain	syntax	arxiv_papers	gpt-4o-mini	0.9834254143646409	0.9468085106382979	0.964769647696477	188.0
